_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
lostbiosignalforunit|lost bio signal for Protection Team unit|lost bio signal for Protection Team unit
nine|9|nine
noncitizen|non-citizen|non-citizen
nonpatrolregion|non patrol region|non patrol region
nonsanctionedarson51|51 non-sanctioned arson|51 non-sanctioned arson
officerat|officer|officer				
officerclosingonsuspect|officer closing on suspect|officer closing on suspect				
one|one|one				
outlandzone|Outland zone|Outland zone				
patrol|patrol|patrol				
permanentoffworld|permanent off-world service assignment|permanent off-world service assignment				
politistablizationmarginal|Notice: Protection Teams: civic politistabilization index is marginal|Notice: Protection Teams: civic politistabilization index is marginal				
posession69|69 possession of resources|sixty nine possession of resources				
prematuremissiontermination|premature mission termination will result in|premature mission termination will result in				
prepareforfinalsentencing|prepare for final sentencing|prepare for final sentencing				
preparetoinnoculate|All local Protection Team units: prepare to inoculate|All local Protection Team units: prepare to inoculate				
preparetoreceiveverdict|prepare to receive verdict|prepare to receive verdict				
preparevisualdownload|Attention: prepare visual download of anti-citizen 1|Attention: prepare visual download of anti-citizen one				
preserve|preserve|preserve				
pressure|pressure|pressure				
productionblock|production block|production block				
promotingcommunalunrest|promoting communal unrest|promoting communal unrest				
prosecute|prosecute|prosecute				
publicnoncompliance507|507 public non-compliance|five hundred and seven public non-compliance				
quick|quick|quick				
recalibratesocioscan|team: recalibrate socioscan|team: recalibrate socioscan				
recievingconflictingdata|We are receiving conflicting data.|We are receiving conflicting data.				
recklessoperation99|99 reckless operation|ninety nine reckless operation				
reinforcementteamscode3|reinforcement teams: code 3|reinforcement teams: code three				
remainingunitscontain|remaining units contain|remaining units contain				
reminder100credits|Rank leader: reminder: 100 sterilized credits qualifies non-mechanical reproduction simulation|Rank leader: reminder: one hundred sterilized credits qualifies non-mechanical reproduction simulation				
remindermemoryreplacement|Reminder: Memory replacement is the first step toward rank privileges.|Reminder: Memory replacement is the first step toward rank privileges.				
reporton|Local Protection Team units report on|Local Protection Team units report on				
reportplease|report	 please|report	 please		
repurposedarea|repurposed area|repurposed area				
residentialblock|residential block|residential block				
resistingpacification148|148 resisting arrest|one forty eight resisting arrest				
respond|respond|respond				
restrict|restrict|restrict				
restrictedblock|restricted block|restricted block				
restrictedincursioninprogress|restricted incursion in progress.|restricted incursion in progress.				
rewardnotice|Reward notice: Protection Team member: your family cohesion is preserved.|Reward notice: Protection Team member: your family cohesion is preserved.				
riot404|404 riot|four hundred and four riot				
roller|roller|roller				
search|search|search				
search|search|search				
